lon,lat,lzprod,szprod,dfbot,photic,depth,Tb,Tm,Tp
45.5,71.5,20.47435264,33.35567502,228.769468,141.8539362,134.0041,1.848,NA,2.6136
45.5,72.5,17.87202201,33.47600398,116.5949093,134.4058255,278.6275123,0.558,NA,2.3652
45.5,73.5,14.81702947,29.01170349,79.28649588,139.3989318,323.1113519,0.249,NA,1.99765
45.5,74.5,16.62965264,30.3905963,97.28743686,129.9458051,292.2913443,0.068,NA,1.53545
45.5,75.5,14.64341345,26.54033787,90.75509737,142.2238142,286.1311564,0.179,NA,1.14515
45.5,76.5,9.214228464,20.79024948,81.56342075,131.8985629,255.9737461,0.255,NA,0.38125
45.5,77.5,8.395895748,19.87288456,72.91574042,158.1567693,250.2520367,0.081,NA,-0.1078
45.5,78.5,7.722507939,18.21488347,66.01414183,196.3019356,262.0088439,-0.015,NA,-0.52
45.5,79.5,6.284714661,20.64606794,106.2806332,201.542211,175.4096502,0.403,NA,-0.69245
45.5,80.5,5.745947452,22.76579796,82.87330854,223.9148844,259.6289137,0.19,NA,-0.5855
45.5,81.5,4.483942244,18.30726216,103.5127582,189.1628382,143.8855834,1.78,NA,-0.6616
45.5,82.5,2.364058615,8.52013734,19.78777154,267.0862483,1426.297593,2.378,2.378,-0.87085
46.5,-66.5,6.830371535,22.76093131,33.73920255,270.0815985,1699.865353,-0.237,0.061047619,-1.38995
46.5,-65.5,1.789850683,9.768188917,3.51425906,277.1108366,3039.320243,-0.328,0.329571429,-1.45905
46.5,-64.5,0.555627333,5.072082155,1.80148022,274.8478003,3755.920147,-0.372,0.602571429,-1.2888
46.5,-63.5,0.588847376,6.200844082,1.74836132,310.2113073,4240.374717,-0.321,0.860190476,-1.13365
46.5,-62.5,1.017842502,7.028003769,1.71112794,332.9168156,4856.919322,-0.268,1.073619048,-0.9773
46.5,-61.5,1.467322292,7.979212054,1.68674234,313.355666,5282.465658,-0.339,1.236571429,-0.8075
46.5,-60.5,1.693358328,8.370953626,1.69655156,261.097409,5409.808115,-0.313,1.349,-0.57385
46.5,-59.5,2.198946902,9.306722215,1.80310863,241.1485345,5456.195371,-0.304,1.418857143,-0.2928
46.5,-58.5,2.622877922,10.88919242,1.92155629,244.071082,5469.928462,-0.24,1.458095238,0.0037
46.5,-57.5,2.603834263,10.57344813,1.87998237,255.4359483,5410.693884,-0.234,1.482809524,0.27455
46.5,-56.5,2.46938522,10.11032414,1.91759466,248.2874694,5176.56815,-0.237,1.516428571,0.5242
46.5,-55.5,2.707372474,11.74375311,2.22664661,251.7077113,4808.693829,-0.185,1.581238095,0.79665
46.5,-54.5,3.149123032,13.82458872,2.89658875,233.226059,4268.428681,-0.065,1.687380952,1.142
46.5,-53.5,4.068696869,17.67033467,7.85007612,224.8232043,3312.577084,-0.156,1.827857143,1.58195
46.5,-52.5,6.215842154,29.79096832,6.063628,223.1758148,3242.006415,0.243,1.983857143,2.0934
46.5,-51.5,8.467210204,30.69681396,4.88212268,214.56181,3865.8556,0.18,2.137047619,2.63425
46.5,-50.5,6.972712758,21.32868173,3.81854971,204.0166853,4377.652238,-0.186,2.276142857,3.17045
46.5,-49.5,7.748841403,21.82247507,3.93012421,207.6194372,4283.514673,0.131,2.397285714,3.6907
46.5,-48.5,8.465460367,23.92776269,4.2696787,205.0277473,4077.249766,0.211,2.496666667,4.19595
46.5,-47.5,9.444290018,25.26634925,5.75332726,207.0455237,3336.566976,0.638,2.566238095,4.6731
46.5,-46.5,14.54044274,35.66730197,9.80388766,203.7478753,2255.187035,2.282,2.60052381,5.12225
46.5,-45.5,18.55078513,40.77824843,12.61013919,199.8702685,1660.877351,2.264,2.623238095,5.63455
46.5,-44.5,19.37663033,41.26271246,10.74014473,168.5686341,2050.740381,2.017,2.713285714,6.43035
46.5,-43.5,25.10806816,46.59831932,10.11946837,174.7709433,2632.458322,1.698,2.977857143,7.7554
46.5,-42.5,35.13066602,51.26968023,11.0596288,180.6959227,3004.262123,1.497,3.506904762,9.681
46.5,-41.5,40.42504286,54.9427066,11.97999523,166.7004973,3044.642484,1.551,4.320714286,11.99525
46.5,-40.5,37.40419414,55.52076788,12.44735325,168.6198382,2883.551364,1.86,5.324190476,14.27595
46.5,-39.5,30.46890778,54.91493199,11.71705322,181.2801096,2773.848916,2.121,6.315904762,16.10625
46.5,-38.5,25.17249318,46.14286376,10.69434613,187.8309887,2823.273376,2.005,7.078333333,17.28075
46.5,-37.5,25.68057482,49.70956472,9.57486243,197.2436393,3462.946132,1.227,7.499952381,17.87065
46.5,-36.5,27.66464914,49.22206252,9.33255849,202.0543672,3775.510699,1.061,7.622333333,18.1246
46.5,-35.5,27.6691615,49.28503818,9.37758032,214.2150406,3379.150895,1.446,7.575,18.29825
46.5,-34.5,25.00561385,41.45527213,9.60678198,217.6944829,2509.091861,2.084,7.457761905,18.5403
46.5,-33.5,20.66185093,34.90644244,8.64162653,229.133275,2561.745772,2.394,7.343619048,18.89735
46.5,-32.5,16.29880621,31.11836118,7.69461325,236.8293461,2781.498198,2.058,7.245238095,19.3731
46.5,-31.5,11.68519482,26.78975962,7.15518406,243.6926968,2730.409186,2.369,7.178761905,19.97
46.5,-30.5,7.362055158,21.56535666,6.43800694,241.5484129,2181.62713,2.479,7.118714286,20.67825
46.5,-29.5,4.421070188,19.35739902,5.87930495,237.1381402,2594.007649,2.342,7.046666667,21.4655
46.5,-28.5,3.457303193,18.06707715,5.56966302,231.2184223,2832.761279,1.838,6.943428571,22.2836
46.5,-27.5,2.736257383,16.33913295,7.53242147,222.283835,1518.254037,3.398,6.97885,23.11295
46.5,-26.5,2.811751161,19.08404719,5.70719997,225.6605929,1988.746368,2.531,6.640809524,24.00145
46.5,-14.5,5.092271819,15.07845831,10.96553535,228.0135607,2020.927106,2.052,6.517238095,26.6849
46.5,-13.5,6.004244572,14.97388234,5.74781591,231.8917324,3247.237234,1.474,6.45047619,26.7361
46.5,-12.5,6.298255096,15.67906549,13.66367802,234.312949,2715.458827,1.549,6.36447619,26.53015
46.5,-11.5,8.727265484,19.06224961,7.42555843,231.0441372,3518.048396,1.464,6.267190476,26.1573
46.5,-10.5,20.82787845,31.65606006,8.97559737,229.1621801,3838.739871,1.364,6.214142857,25.69765
46.5,-9.5,29.74027662,41.05673739,17.59350857,215.0227324,3384.999205,1.37,6.211857143,25.25325
46.5,-8.5,34.39648655,45.54372891,18.0673669,216.7493867,3197.778851,1.506,6.256238095,24.9426
46.5,-7.5,38.8154425,53.48097874,11.74018507,215.9694433,3881.015698,1.286,6.331619048,24.852
46.5,-6.5,41.83690094,66.06261532,11.64784097,218.4480688,4478.734077,1.274,6.421809524,24.9809
46.5,-5.5,38.82718704,78.25244002,11.52637415,218.5071481,4598.414839,1.28,6.519809524,25.24135
46.5,-4.5,34.20983901,80.07962064,11.53136664,202.5607965,4714.358706,1.23,6.627142857,25.50885
46.5,-3.5,32.75416302,74.26410634,11.135256,192.1821902,4775.681694,1.249,6.745190476,25.69745
46.5,-2.5,35.35033045,64.51603012,11.45867243,187.8084542,4715.306963,1.323,6.867761905,25.79495
46.5,-1.5,40.9752718,63.0804102,11.89579919,185.1868801,4633.392642,1.362,6.985761905,25.845
46.5,-0.5,46.027185,68.78812064,12.72509875,176.6998514,4398.322939,1.356,7.096,25.89765
46.5,0.5,48.60377633,74.25014342,14.28340449,169.8509174,3955.525972,1.46,7.202666667,25.97305
46.5,1.5,50.26046538,69.33797171,15.41544143,176.6842997,3352.612393,1.679,7.310809524,26.06215
46.5,11.5,74.67599289,75.68574473,29.17920604,137.4036784,1713.613535,3.449,10.54319048,24.8691
46.5,12.5,85.14557836,80.4031388,30.98845315,142.9704812,1658.08957,4.975,10.55004762,24.66215
46.5,69.5,26.74400722,29.95540046,246.1312076,123.9970784,64.93520294,1.92,NA,2.627722222
46.5,70.5,22.8473187,31.55804122,237.2934483,153.7708371,114.1546504,2.408,NA,2.5724
46.5,71.5,20.9359188,33.68099005,237.9181584,138.3928472,121.880887,1.907,NA,2.47445
46.5,72.5,18.38852964,33.23932212,131.5215485,138.8105253,254.532711,0.49,NA,2.23925
46.5,73.5,16.41092217,30.61714781,93.72479201,151.6276482,303.8181078,0.163,NA,1.8862
46.5,74.5,15.71812289,29.19460668,121.723265,149.078293,237.5204049,0.379,NA,1.4279
46.5,75.5,15.28828799,27.02592981,97.99242531,137.1879436,278.927561,0.135,NA,0.9744
46.5,76.5,9.6349941,21.23614957,95.28976159,136.5875989,216.8873085,0.202,NA,0.3145
46.5,77.5,8.434548219,19.73716106,74.88599017,228.5270489,245.8361042,0.025,NA,-0.1766
46.5,78.5,7.73544986,17.87542734,70.65912179,234.0309767,241.9032523,-0.039,NA,-0.59495
46.5,79.5,6.167077181,21.02691533,96.96423358,155.6257217,206.5228945,-0.136,NA,-0.85435
46.5,81.5,4.65306768,18.61945771,120.2474812,196.901441,119.2298866,1.877,NA,-0.39785
46.5,82.5,2.503473383,9.026981339,25.68705904,394.9567413,1175.073777,1.753,1.753,-0.74905
47.5,-66.5,9.37625065,31.34204246,46.08389786,245.5416304,1232.325524,0.076,-0.059333333,-1.3292
47.5,-65.5,2.772421086,14.6049734,5.62919161,269.6763604,2617.051659,-0.296,0.252142857,-1.51045
47.5,-64.5,0.598070471,5.035259453,1.9915448,307.7242667,3451.683239,-0.278,0.564142857,-1.30325
47.5,-63.5,0.623289558,5.94987274,1.56711552,326.3321202,4395.401387,-0.316,0.847666667,-1.14405
47.5,-62.5,0.964759921,7.025992979,1.65257358,315.7684886,4829.06636,-0.252,1.081238095,-0.9786
47.5,-61.5,1.39197276,7.777093799,1.67504964,311.3397604,5251.476416,-0.344,1.257380952,-0.7876
47.5,-60.5,1.681303737,8.338898957,1.72674836,281.4485377,5378.065637,-0.36,1.377857143,-0.5348
47.5,-59.5,2.374595621,9.828561399,1.85731139,245.5224604,5463.928645,-0.311,1.453285714,-0.23535
47.5,-58.5,2.790038493,11.23876327,1.94371765,248.8234785,5479.294968,-0.269,1.49652381,0.08035
47.5,-57.5,2.797013811,11.30577991,1.92707138,252.9691073,5423.52517,-0.253,1.524047619,0.36685
47.5,-56.5,2.656620207,10.50481537,1.89818059,260.0952189,5260.640017,-0.188,1.558571429,0.6286
47.5,-55.5,2.768635234,11.74655189,2.18469604,247.1532232,4920.945633,-0.182,1.62352381,0.9088
47.5,-54.5,3.179597653,13.86856782,2.738388,226.9318676,4509.180035,-0.149,1.730380952,1.26165
47.5,-53.5,4.360928634,18.97935357,10.6773985,217.2984263,2963.085387,0.557,1.871857143,1.7092
47.5,-52.5,6.716137955,29.65699032,5.33377512,218.7450194,3650.333867,0.346,2.026619048,2.22265
47.5,-51.5,8.892573589,30.90005758,4.2674363,221.9967507,4243.290878,-0.003,2.172809524,2.7465
47.5,-50.5,7.24374225,21.38287211,3.75153595,208.8767946,4485.206769,-0.119,2.298666667,3.2413
47.5,-49.5,8.484817916,23.42718959,4.05400851,208.4715141,4277.979217,0.122,2.40252381,3.70095
47.5,-48.5,9.098766699,25.66613788,4.41279234,209.3770502,4000.86391,0.232,2.485095238,4.13855
47.5,-47.5,9.019306471,24.53903592,5.71730781,201.6277537,3242.185765,0.938,2.540238095,4.55405
47.5,-46.5,11.63037463,30.00768638,7.41717257,202.5084266,2757.333777,1.382,2.560047619,4.9598
47.5,-45.5,13.18276384,33.36498317,9.23616673,201.1715091,2253.416204,2.112,2.563333333,5.4448
47.5,-44.5,14.05203697,36.13024338,8.66319672,166.4712336,2439.411568,1.582,2.64652381,6.22065
47.5,-43.5,21.49536243,44.68348846,9.83989289,166.6535255,2646.030113,1.616,2.91152381,7.5299
47.5,-42.5,33.10624882,50.7854735,10.93043766,181.3097207,2974.278899,1.674,3.444285714,9.4428
47.5,-41.5,40.24871547,53.29593797,11.73629295,162.1734058,3055.630725,1.537,4.265380952,11.7588
47.5,-40.5,37.40274619,53.87114212,12.21261088,168.3549807,2904.886704,1.876,5.27852381,14.0572
47.5,-39.5,29.28402654,52.071273,11.51193933,174.6413548,2651.222392,1.828,6.277809524,15.91415
47.5,-38.5,25.54584373,46.9506861,11.03546096,194.807287,2271.101495,2.453,7.042190476,17.11535
47.5,-37.5,25.69551049,51.04424647,9.95436982,197.3917492,3073.784362,1.283,7.460857143,17.72675
47.5,-36.5,28.40737977,51.22209693,9.46826014,202.9866472,3726.544424,1.046,7.577571429,17.99705
47.5,-35.5,28.93225523,48.8691031,9.22970572,215.2353727,3737.633211,1.298,7.52652381,18.1853
47.5,-34.5,26.60446096,45.4884713,9.32140969,223.9450542,3496.027509,1.34,7.421952381,18.4442
47.5,-33.5,20.67734574,36.43292441,7.96540874,236.3794303,3558.010014,1.206,7.322952381,18.8209
47.5,-32.5,15.77492625,30.39532013,7.2603919,240.5885633,3402.764655,1.344,7.240761905,19.31145
47.5,-31.5,11.3191404,27.36350333,6.18657344,245.324701,3750.398104,1.118,7.173047619,19.90375
47.5,-30.5,7.645213603,22.212386,6.06790954,229.1042872,3107.076811,1.694,7.108333333,20.5821
47.5,-29.5,4.747017404,18.60318892,5.52670576,236.7118229,2993.18299,1.684,7.035809524,21.32205
47.5,-28.5,3.400240606,17.01033595,5.29174469,237.5778037,2719.283847,1.806,6.943666667,22.0934
47.5,-27.5,2.950517111,15.9141371,5.26648078,233.5769031,2251.357086,2.202,6.82747619,22.87505
47.5,-26.5,2.293046007,14.15925976,4.92495898,236.4107766,2856.332441,2.128,6.699857143,23.659
47.5,-25.5,3.111287552,22.67793537,28.61926631,200.889754,2583.247159,2.16,6.57,24.38885
47.5,-14.5,5.749768872,24.01481959,71.53031272,133.4427313,516.9752433,28.065,28.065,28.13166667
47.5,-13.5,5.273982103,16.11377279,18.38878359,230.5111686,2012.355549,1.548,6.480095238,27.0376
47.5,-12.5,4.921288527,14.87933403,23.85223443,213.1514349,1924.941627,1.464,6.372285714,26.60475
47.5,-11.5,8.497339961,20.2010057,10.482422,192.6849212,3160.271682,1.341,6.212857143,26.04995
47.5,-10.5,21.84195007,32.7082414,9.91458112,227.1107473,3924.665712,1.349,6.170904762,25.49755
47.5,-9.5,29.50133873,41.79847896,12.02622666,215.5854377,3807.166553,1.321,6.184761905,25.01445
47.5,-8.5,33.60055079,46.185313,18.9505079,213.9701477,3294.412693,2.186,6.237952381,24.71075
47.5,-7.5,37.56882221,54.14454834,13.60331021,216.7197292,3395.073315,1.283,6.315095238,24.6644
47.5,-6.5,40.36068573,65.5560145,11.13518483,218.0612102,4646.579189,1.283,6.402333333,24.85835
47.5,-5.5,38.63320545,73.8835519,11.26878131,218.8453535,4704.288757,1.192,6.496666667,25.1802
47.5,-4.5,33.17873262,76.49146804,11.25629278,200.6802984,4822.639165,1.22,6.602190476,25.4918
47.5,-3.5,31.13331368,69.36049073,10.67232777,193.7173644,4846.060215,1.237,6.721285714,25.6977
47.5,-2.5,32.71980462,55.72006513,10.2463918,190.2561539,4832.896074,1.314,6.846761905,25.78805
47.5,-1.5,36.0382402,53.46506127,10.53186447,189.6857589,4781.997759,1.307,6.968952381,25.82045
47.5,-0.5,40.98063863,58.80501977,11.62328127,180.0454184,4655.421567,1.339,7.084333333,25.8511
47.5,0.5,45.2277822,69.2225243,12.86174143,170.59569,4414.610671,1.376,7.196285714,25.90055
47.5,1.5,48.11457536,72.21772394,14.0878806,170.9865631,4144.999502,1.407,7.311380952,25.9402
47.5,2.5,55.63943954,95.22769321,17.27332152,167.475943,3288.149417,1.945,7.435952381,25.8979
47.5,11.5,71.80689057,76.3375054,88.07424412,153.5357319,1328.686987,2.87,10.23033333,24.9784
47.5,12.5,88.46196726,75.59903924,27.22178408,154.0573024,1919.955408,3.043,10.35019048,24.5163
47.5,67.5,22.66234157,20.41426575,145.2662467,103.6548372,43.17183147,2.788,NA,2.577272727
47.5,68.5,26.64361944,24.23382496,196.5042386,108.3094454,52.11164821,1.32,NA,2.248833333
47.5,69.5,24.78969485,26.18317645,215.8128517,120.5606066,52.27325566,1.55,NA,2.493125
47.5,70.5,22.9767257,31.06532588,231.7839429,131.0761381,115.9196879,2.545,NA,2.4232
47.5,71.5,22.37313887,35.03279104,260.2655188,136.9669043,108.5368169,1.998,NA,2.36895
47.5,72.5,18.91437167,32.65401388,144.4013752,153.2234873,235.2149736,0.71,NA,2.10485
47.5,73.5,17.44678123,31.21930651,108.0384169,162.540345,283.8094156,0.193,NA,1.7958
47.5,74.5,15.51187024,28.13064859,123.9947172,162.4660022,235.7993938,0.408,NA,1.47725
47.5,75.5,14.17094489,25.59984015,102.4192774,173.3013341,257.6223737,0.258,NA,0.89295
47.5,76.5,9.251363285,21.6283915,108.5464102,134.4119067,198.5907225,0.09,NA,0.2683
47.5,77.5,8.595509162,19.16652121,76.51744582,216.6746902,248.1437839,-0.153,NA,-0.24115
47.5,78.5,7.863523279,18.6521557,63.48095891,193.0335581,271.7404312,0.033,NA,-0.6372
47.5,79.5,5.97658033,20.21776953,71.71267357,191.1726945,257.5071922,0.165,NA,-0.9151
47.5,81.5,4.439632642,18.00384027,132.4984445,130.5342737,111.9754555,1.828,NA,-0.246
47.5,82.5,2.556709142,9.283325744,26.75744297,207.1547816,965.5964113,0.092,0.80775,-0.66175
48.5,-66.5,17.04638499,47.82038984,105.9277584,246.2255019,884.4051837,-0.11,-0.354777778,-1.33905
48.5,-65.5,3.789011685,19.24338676,7.7140252,243.6411954,2329.95794,-0.202,0.186380952,-1.55035
48.5,-64.5,0.653806524,5.26089777,2.00814614,294.1200365,3745.916063,-0.38,0.525428571,-1.3373
48.5,-63.5,0.69597878,6.018631144,1.50569734,329.3372335,4655.658841,-0.279,0.836,-1.1513
48.5,-62.5,1.039578864,7.012736523,1.64153908,324.9251862,4985.333243,-0.242,1.087285714,-0.9745
48.5,-61.5,1.331036571,7.655192744,1.64178651,314.4297217,5280.850256,-0.35,1.273857143,-0.77175
48.5,-60.5,1.615468641,8.34874215,1.68459911,263.5921762,5382.965659,-0.361,1.401,-0.512
48.5,-59.5,2.503378875,10.39979502,1.88985604,247.6615393,5463.028718,-0.313,1.481809524,-0.19725
48.5,-58.5,2.952119277,11.49447677,1.97418273,238.0408003,5482.726164,-0.273,1.530904762,0.13595
48.5,-57.5,2.96059463,11.67108168,1.9729834,247.2328643,5426.841787,-0.328,1.564,0.4425
48.5,-56.5,2.852655548,11.18714161,1.91656505,244.2535203,5333.028475,-0.197,1.603904762,0.72485
48.5,-55.5,2.874322859,11.94386116,2.09785071,236.0320553,5130.17828,-0.205,1.672666667,1.0229
48.5,-54.5,3.398624222,14.96315643,2.76285339,223.4886402,4702.73809,-0.189,1.781333333,1.38835
48.5,-53.5,5.461134319,22.26603184,9.06440213,216.9023246,2487.269216,1.455,1.922190476,1.8414
48.5,-52.5,8.703500112,31.47289056,8.55816945,211.0571978,3626.76438,0.374,2.072095238,2.3497
48.5,-51.5,8.15805344,25.5894271,3.8944152,210.1875558,4530.800964,-0.065,2.208380952,2.85215
48.5,-50.5,7.781855857,22.51683906,3.77274625,215.2416218,4532.068219,-0.029,2.319428571,3.306
48.5,-49.5,9.227336543,24.84081373,4.27513638,207.5602415,4203.222064,0.121,2.40647619,3.70945
48.5,-48.5,9.624803229,26.41839856,4.43956231,208.5269852,4084.391953,0.21,2.474095238,4.0855
48.5,-47.5,9.085403333,25.25806156,4.99483249,206.4927467,3674.002624,0.308,2.518285714,4.4501
48.5,-46.5,11.46135014,28.53543833,6.78416784,205.2685501,3065.447917,0.569,2.52552381,4.82445
48.5,-45.5,19.23266002,40.45718752,8.62406804,162.5750875,2833.504854,1.067,2.48252381,5.30205
48.5,-44.5,22.20622492,45.97992282,8.91473919,158.3614588,2835.136779,1.191,2.567714286,6.0796
48.5,-43.5,21.04105808,46.8318337,10.21384928,157.5389815,2568.191907,1.538,2.850904762,7.385
48.5,-42.5,32.39803072,51.18926907,11.00030903,182.5976293,2886.398244,1.574,3.400857143,9.2861
48.5,-41.5,41.87740324,53.2387633,11.56954758,169.7157729,3137.157275,1.469,4.237047619,11.5906
48.5,-40.5,37.11748885,51.90429739,11.5293332,168.4362087,3201.925819,1.602,5.261190476,13.8905
48.5,-39.5,28.22457737,49.21750325,10.83055448,177.4942882,3043.964676,1.71,6.264333333,15.7559
48.5,-38.5,25.85525145,47.81854185,11.1637034,189.8992944,2386.733705,2.237,7.024428571,16.96945
48.5,-37.5,26.63999551,51.48248177,10.79508406,195.3542181,2657.855571,1.848,7.434047619,17.5925
48.5,-36.5,29.05749483,54.13778259,10.14810172,200.116918,3427.310214,1.415,7.542095238,17.8727
48.5,-35.5,29.37756516,52.08319392,9.34297494,211.8492831,3792.872196,1.073,7.486571429,18.0738
48.5,-34.5,27.35458856,50.39881522,9.04385255,227.0323026,3945.266825,1.072,7.386666667,18.3479
48.5,-33.5,21.68628714,38.43251498,7.94554558,233.0136066,3996.926331,1.064,7.297619048,18.74485
48.5,-32.5,16.291035,32.1314132,7.03089734,241.2553272,3717.999556,1.275,7.225380952,19.25435
48.5,-31.5,10.93172813,26.88342904,5.67234376,249.9257199,4201.156262,1.005,7.160619048,19.85145
48.5,-30.5,7.339647749,21.92258788,5.2691545,244.5910543,4397.776778,0.999,7.093857143,20.51045
48.5,-29.5,4.798358853,17.75338739,5.23586052,239.2246228,3383.952539,1.934,7.019666667,21.20965
48.5,-28.5,3.376726714,15.81669064,5.11486854,243.3267122,2513.202835,2.137,6.93452381,21.92925
48.5,-27.5,3.073141709,15.08142338,4.9110638,243.1159427,3186.78123,2.098,6.840619048,22.66015
48.5,-26.5,2.531035737,14.28753016,4.40017158,247.3176995,4427.584729,1.015,6.751428571,23.3926
48.5,-25.5,2.112031987,12.79013599,4.22637417,251.5228497,4436.461051,0.973,6.690142857,24.11195
48.5,-24.5,2.031064321,11.30174592,4.18973975,271.9905103,4007.860019,1.098,6.710952381,24.8321
48.5,-23.5,2.303944754,11.675414,4.41781374,272.9382814,3210.978309,1.351,6.602142857,25.17385
48.5,-12.5,4.533468885,20.85302702,63.67526305,213.7675948,298.2396441,14.672,NA,26.75515
48.5,-11.5,9.158459636,21.91990065,7.96663142,198.0837802,2998.761421,1.29,6.052904762,25.89405
48.5,-10.5,23.79625591,35.46005305,8.6896379,232.2089928,4179.212576,1.351,6.098619048,25.26705
48.5,-9.5,30.29186454,45.41337113,9.79871571,212.4627792,4290.610356,1.336,6.148714286,24.778
48.5,-8.5,32.25809207,46.28240296,10.15715768,214.9736304,4429.155974,1.289,6.216238095,24.50395
48.5,-7.5,35.92617993,52.28316737,10.62898097,215.1220514,4452.380452,1.214,6.296047619,24.5147
48.5,-6.5,37.01933301,60.08245218,11.15502924,217.6108691,4437.441614,1.179,6.380952381,24.7765
48.5,-5.5,37.038548,71.76757346,11.15278973,213.5854497,4768.161243,1.242,6.472,25.16115
48.5,-4.5,32.52567214,76.73406922,10.78799472,204.2883734,4938.644995,1.252,6.57552381,25.5155
48.5,-3.5,32.78658967,71.87199056,10.70198841,198.695756,4885.158184,1.264,6.694761905,25.73895
48.5,-2.5,34.22959897,55.98613046,10.16175086,194.1419607,4897.486768,1.308,6.823095238,25.8235
48.5,-1.5,34.63677091,50.31695335,10.48037417,188.139946,4836.020957,1.305,6.949904762,25.8362
